"Product Name","ASIN","Ownership Type","Tag Name","Tag Scope","Tag Source Group","Tag Source Subgroup","Image URL","Validity Start","Validity End"
"God of Ruin: A Dark College Romance (Legacy of Gods Book 4)","B0BM7X9WFJ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"God of Fury: A Dark MM College Romance (Legacy of Gods Book 5)","B0CGJJTBKJ","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"God of Fury: A Dark MM College Romance (Legacy of Gods Book 5)","B0CGJJTBKJ","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"God of Fury: A Dark MM College Romance (Legacy of Gods Book 5)","B0CGJJTBKJ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"God of War: An Enemies to Lovers Marriage Romance (Legacy of Gods Book 6)","B0CPD3911D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"God of War: An Enemies to Lovers Marriage Romance (Legacy of Gods Book 6)","B0CPD3911D","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Sweetest Oblivion (Made Book 1)","B07DS4TZ93","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Sweetest Oblivion (Made Book 1)","B07DS4TZ93","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Maddest Obsession (Made Book 2)","B07QQLW215","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Maddest Obsession (Made Book 2)","B07QQLW215","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Darkest Temptation (Made Book 3)","B08QDJX3VB","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Darkest Temptation (Made Book 3)","B08QDJX3VB","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Priest: A Love Story","B00WHGBTHI","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Priest: A Love Story","B00WHGBTHI","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Ritual: A Dark College Romance","B09H7Q4B74","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Ritual: A Dark College Romance","B09H7Q4B74","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Sinner: A Dark College Romance","B0BDZ2M91F","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Sinner: A Dark College Romance","B0BDZ2M91F","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Sacrifice: A Dark Revenge Romance","B0BNFRLH91","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Sacrifice: A Dark Revenge Romance","B0BNFRLH91","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Carnage: A Dark Revenge Romance","B0C1D5SZW4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Carnage: A Dark Revenge Romance","B0C1D5SZW4","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Sabotage: A Dark Enemies to Lovers Romance","B09V2J7P9F","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Sabotage: A Dark Enemies to Lovers Romance","B09V2J7P9F","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Madness: A Dark Revenge Romance","B0CR7FCTF2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Madness: A Dark Revenge Romance","B0CR7FCTF2","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"God of Malice: A Dark College Romance (Legacy of Gods Book 1)","B09Z9K12P2","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"God of Malice: A Dark College Romance (Legacy of Gods Book 1)","B09Z9K12P2","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"God of Malice: A Dark College Romance (Legacy of Gods Book 1)","B09Z9K12P2","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Code of Silence: A Mafia Romance (The Dark Kingdom Book 1)","B083C3VKPW","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"God of Pain: A Grumpy Sunshine College Romance (Legacy of Gods Book 2)","B0B64FCB23","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"God of Pain: A Grumpy Sunshine College Romance (Legacy of Gods Book 2)","B0B64FCB23","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"God of Pain: A Grumpy Sunshine College Romance (Legacy of Gods Book 2)","B0B64FCB23","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Court of Thorns and Roses (Part 1 of 2) (Dramatized Adaptation): A Court of Thorns and Roses, Book 1","B09V5QH7GL","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"A Court of Thorns and Roses","B00OZP5VRS","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Court of Thorns and Roses","B00OZP5VRS","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Court of Silver Flames (A Court of Thorns and Roses Book 5)","B08CHNCDN5","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Court of Silver Flames (A Court of Thorns and Roses Book 5)","B08CHNCDN5","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Court of Frost and Starlight (A Court of Thorns and Roses Book 4)","B075818VDG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Court of Frost and Starlight (A Court of Thorns and Roses Book 4)","B075818VDG","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Court of Wings and Ruin (A Court of Thorns and Roses Book 3)","B01LOWN78Y","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Court of Wings and Ruin (A Court of Thorns and Roses Book 3)","B01LOWN78Y","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Court of Mist and Fury (A Court of Thorns and Roses Book 2)","B015FELXQ0","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Court of Mist and Fury (A Court of Thorns and Roses Book 2)","B015FELXQ0","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Pen Pal","B0CKLQ12NB","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Say You Swear","B09SS8VQD6","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Say You Swear","B09SS8VQD6","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Not So Merry Memories","B0BNQYVMCD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Not So Merry Memories","B0BNQYVMCD","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Deal Dilemma","B0BG8HC2NG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Deal Dilemma","B0BG8HC2NG","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Dirty Curve","B09CP3FR9K","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Dirty Curve","B09CP3FR9K","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fumbled Hearts (A Fumbled Futures Novel Book 1)","B075CW598Y","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Fumbled Hearts (A Fumbled Futures Novel Book 1)","B075CW598Y","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Promise Me Not","B0D6MG4KFQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Promise Me Not","B0D6MG4KFQ","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Fake It 'Til You Break It","B084HGL8J7","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Fumbled Futures: A Sports Romance Collection","B09QJZHVQT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Defenseless Hearts (A Fumbled Futures Novel Book 2)","B07D7Q29LQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Defenseless Hearts (A Fumbled Futures Novel Book 2)","B07D7Q29LQ","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Defenseless Hearts: A Tender Hearts Novel, Book 2","B08P3Q8JM2","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Mr. Hook-up: Hooked, Book 1","B0C6YML8GD","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Playboy (Spade Hotel Series Book 1)","B0C1R1XL57","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Playboy (Spade Hotel Series Book 1)","B0C1R1XL57","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Lawyer (The Dalton Family Book 1)","B095KMNDSW","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Lawyer (The Dalton Family Book 1)","B095KMNDSW","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Signed (The Agency Series Book 1)","B0797DCN67","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Signed (The Agency Series Book 1)","B0797DCN67","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Billionaire (The Dalton Family Book 2)","B09FS8PZMQ","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Billionaire (The Dalton Family Book 2)","B09FS8PZMQ","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Single Dad (The Dalton Family Book 3)","B09FSFGM8C","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Single Dad (The Dalton Family Book 3)","B09FSFGM8C","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Intern (The Dalton Family Book 4)","B09SZKVFMG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Intern (The Dalton Family Book 4)","B09SZKVFMG","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Bachelor (The Dalton Family Book 5)","B0B33WTCMT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Bachelor (The Dalton Family Book 5)","B0B33WTCMT","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Mr. Hook-up (Hooked Book 1)","B0BYFW12CT","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"Mr. Hook-up (Hooked Book 1)","B0BYFW12CT","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Mr. Hook-up (Hooked Book 1)","B0BYFW12CT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"My Rules (Kingston Lane Book 2)","B0D4YYKBC7","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"My Rules (Kingston Lane Book 2)","B0D4YYKBC7","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"My Temptation (Kingston Lane Book 1)","B0BTJCWKRC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"My Temptation (Kingston Lane Book 1)","B0BTJCWKRC","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Pucking Sweet: An MMF Workplace Hockey Romance (Jacksonville Rays Book 3)","B0D5YPRZHB","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Pucking Sweet: An MMF Workplace Hockey Romance (Jacksonville Rays Book 3)","B0D5YPRZHB","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Before We Came: A Brother's Best Friend Hockey Romance (Lakes Hockey Book 1) (Lakes Hockey Series)","B0BP7DM1VD","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Before We Came: A Brother's Best Friend Hockey Romance (Lakes Hockey Book 1) (Lakes Hockey Series)","B0BP7DM1VD","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Strong and Wild (Lakes Hockey Series Book 2)","B0C3WPY9S1","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Strong and Wild (Lakes Hockey Series Book 2)","B0C3WPY9S1","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"In The Game: A Secret Baby Hockey Romance (Lakes Hockey Series Book 3)","B0CGXWSG9D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"In The Game: A Secret Baby Hockey Romance (Lakes Hockey Series Book 3)","B0CGXWSG9D","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Shadow In The Reaping (The Shadow Realm Book 1)","B09G6YLDQ5","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"In a Jam (Friendship, RI Book 1)","B0BFW44657","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"In a Jam (Friendship, RI Book 1)","B0BFW44657","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Bonus","B0D9QBHRNT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"My Office Rival (Keep Your Enemy Closer)","B0CHGNRP6M","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"My Office Rival (Keep Your Enemy Closer)","B0CHGNRP6M","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Bridesmaid Undercover","B0CW18879C","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Rom-Commers: A Novel","B0CGS1BTDH","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"The Rom-Commers: A Novel","B0CGS1BTDH","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Passenger Princess: A Grumpy Sunshine Bodyguard Pageant Queen Romance (Evergreen Park Book 1)","B0D4FTPPN4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Passenger Princess: A Grumpy Sunshine Bodyguard Pageant Queen Romance (Evergreen Park Book 1)","B0D4FTPPN4","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Anti-hero (The Goode Brothers)","B0C28VD15F","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Anti-hero (The Goode Brothers)","B0C28VD15F","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Shucked (The Loew Brothers Book 1)","B0CBSH3BXT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Shucked (The Loew Brothers Book 1)","B0CBSH3BXT","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Happy Ever After Playlist (The Friend Zone Book 2)","B07W54QG2X","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Happy Ever After Playlist (The Friend Zone Book 2)","B07W54QG2X","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Mercy (Salacious Players' Club)","B09NJFBWVR","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Mercy (Salacious Players' Club)","B09NJFBWVR","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Highest Bidder (Salacious Players' Club)","B0BCWZHGW6","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Highest Bidder (Salacious Players' Club)","B0BCWZHGW6","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Madame (Salacious Players' Club)","B0BMVKB15H","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Madame (Salacious Players' Club)","B0BMVKB15H","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Change of Heart","B0D24DBDW4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Change of Heart","B0D24DBDW4","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"One Wealthy Wedding: A Marriage of Convenience Romance (Kings Lane Billionaires)","B0DDJXD72B","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"One Wealthy Wedding: A Marriage of Convenience Romance (Kings Lane Billionaires)","B0DDJXD72B","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"One Rich Revenge (Kings Lane Billionaires)","B0CZKKHB94","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"One Billion Reasons (Kings Lane Billionaires)","B0CPHK75WH","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"If We Ever Meet Again (If Love Book 1)","B087WWR8YT","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Eyes on Me (Salacious Players' Club)","B09NHPZZS5","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Eyes on Me (Salacious Players' Club)","B09NHPZZS5","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Give Me More (Salacious Players' Club)","B09NJGSCXW","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Forget Me Not","B0B6V8WKN5","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Forget Me Not","B0B6V8WKN5","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"If the Sun Never Sets (If Love Book 2)","B089G7T55M","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"If the Sun Never Sets (If Love Book 2)","B089G7T55M","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Black Ties and White Lies: A Billionaire Fake Engagement Romance (Black Tie Billionaires)","B0BHL1JX9P","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"If We Were Perfect (If Love Book 4)","B08HYD8NY3","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"If We Were Perfect (If Love Book 4)","B08HYD8NY3","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"If Love Had A Price","B08DFMFLTG","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"If Love Had A Price","B08DFMFLTG","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Final Offer (Dreamland Billionaires Book 3)","B0B83315PM","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Final Offer (Dreamland Billionaires Book 3)","B0B83315PM","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Fine Print (Dreamland Billionaires Book 1)","B093DQNY17","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Fine Print (Dreamland Billionaires Book 1)","B093DQNY17","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Terms and Conditions (Dreamland Billionaires Book 2)","B09PTXQL3J","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Terms and Conditions (Dreamland Billionaires Book 2)","B09PTXQL3J","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"If the Sun Never Sets: If Love, Book 2","B0BH6SGYKF","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Yours Truly","B0B8YVRMW4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Yours Truly","B0B8YVRMW4","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Long Game: A Novel (The Green Oak Series)","B0BTZ8VWJ8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Long Game: A Novel (The Green Oak Series)","B0BTZ8VWJ8","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"So This Is War","B0CSGN4238","Item Owner","Not Available","customer-book","preference","exclude-from-recs","Not Available","Not Available","Not Available"
"So This Is War","B0CSGN4238","Item Owner","2 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"So This Is War","B0CSGN4238","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Things We Hide from the Light (Knockemout Book 2)","B0BB64ZRMW","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"This Life and All the Rest (Next Life Book 2)","B0BLHPJ58D","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"This Life and All the Rest (Next Life Book 2)","B0BLHPJ58D","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Love You Fight For (Next Life Book 3)","B0CV4M7NSN","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"From Lukov with Love","B079JF4D4S","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"From Lukov with Love","B079JF4D4S","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Things We Never Got Over (Knockemout Book 1)","B09PNM8FFN","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Things We Never Got Over (Knockemout Book 1)","B09PNM8FFN","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"King of Wrath (Kings of Sin Book 1)","B0B36FKPS8","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"King of Wrath (Kings of Sin Book 1)","B0B36FKPS8","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Kulti","B00V12L3CU","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Kulti","B00V12L3CU","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The American Roommate Experiment: A Novel (The Love Deception Series)","B09Q9WSZ9G","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The American Roommate Experiment: A Novel (The Love Deception Series)","B09Q9WSZ9G","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"The Unhoneymooners","B07MGS7HF1","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"The Unhoneymooners","B07MGS7HF1","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Touch of Darkness (Hades x Persephone Saga Book 1)","B09C2PWWNP","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Touch of Darkness (Hades x Persephone Saga Book 1)","B09C2PWWNP","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Kismet: A Grumpy/Sunshine Standalone Office Romance (Happy Endings Book 3)","B09B393F1L","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"A Game of Fate (Hades x Persephone Saga Book 2)","B09F6SYVBR","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Game of Fate (Hades x Persephone Saga Book 2)","B09F6SYVBR","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Touch of Ruin (Hades x Persephone Saga Book 3)","B09D8Q2D9L","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Touch of Ruin (Hades x Persephone Saga Book 3)","B09D8Q2D9L","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Game of Retribution (Hades x Persephone Saga Book 4)","B09GL14D21","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Game of Retribution (Hades x Persephone Saga Book 4)","B09GL14D21","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Touch of Malice (Hades x Persephone Saga Book 5)","B09DFCYN4V","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Touch of Malice (Hades x Persephone Saga Book 5)","B09DFCYN4V","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Game of Gods (Hades x Persephone Saga Book 6)","B0BTV12H8V","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Game of Gods (Hades x Persephone Saga Book 6)","B0BTV12H8V","Item Owner","3 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"A Game of Gods: Hades Saga, Book 3","B0C4LZ8PG1","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"A Game of Retribution: Hades Saga, Book 2","B09WZ9K8CC","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"A Touch of Ruin: Hades & Persephone, Book 2","B08LDZRF5M","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"A Game of Fate: Hades Saga, Book 1","B08PMYK8HJ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"A Touch of Darkness: Hades & Persephone Series, Book 1","B08BDH7FPQ","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Leather & Lark: The Ruinous Love, Book 2","B0CQTP4B5R","Item Owner","In Progress","customer-book","progress","in-progress","Not Available","Not Available","Not Available"
"Leather & Lark: The Ruinous Love Trilogy","B0CNGBQRC5","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Leather & Lark: The Ruinous Love Trilogy","B0CNGBQRC5","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Bridesmaid For Hire","B0CFCRR7Y4","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Pucking Ever After: Volume 2 (Jacksonville Rays)","B0CNWR8F16","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Pucking Ever After: Volume 2 (Jacksonville Rays)","B0CNWR8F16","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Pucking Wild: A Reverse Age Gap Hockey Romance (Jacksonville Rays Book 2)","B0BXMJDB4C","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Pucking Wild: A Reverse Age Gap Hockey Romance (Jacksonville Rays Book 2)","B0BXMJDB4C","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"Red, White & Royal Blue: A Novel","B07J4LPZRN","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"Red, White & Royal Blue: A Novel","B07J4LPZRN","Item Owner","5 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"King of Pride (Kings of Sin Book 2)","B0BJ7X6M16","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
"King of Pride (Kings of Sin Book 2)","B0BJ7X6M16","Item Owner","4 Star","customer-book","review","rating-exact","Not Available","Not Available","Not Available"
"King of Greed (Kings of Sin Book 3)","B0C13VFWML","Item Owner","Finished","customer-book","progress","finished","Not Available","Not Available","Not Available"
